acct|period|cash|mkt|feature_max_mkt|feature_prev_1_max_mkt|feature_prev_2_max_mkt
46016122|2021-10|0.0|227177.73012|228110.04697|228110.04697|228110.04697
46036725|2021-06|0.0|44089.7|44089.7|43699.58|43699.58
46036725|2021-07|0.0|44059.09|44089.7|44089.7|44089.7
46036725|2021-08|0.0|44677.87|44677.87|44089.7|44089.7
46036725|2021-09|332.0699999999997|43564.43|44677.87|44677.87|44677.87
46036725|2021-10|0.0|44992.52|44992.52|44677.87|44677.87
46128081|2021-06|0.0|320421.02197|320421.02197|317253.4796|317253.4796
46128081|2021-07|0.0|321077.51292|321077.51292|320421.02197|320421.02197
46128081|2021-08|0.0|325003.53674|325003.53674|321077.51292|321077.51292
46128081|2021-09|0.0|319846.0974|325003.53674|325003.53674|325003.53674
46128081|2021-10|0.0|329268.6785|329268.6785|325003.53674|325003.53674
46403509|2021-06|0.0|387.72876|387.72876|285.91102|285.91102
46403509|2021-07|0.0|489.65416|489.65416|387.72876|387.72876
46403509|2021-08|0.0|594.91692|594.91692|489.65416|489.65416
46403509|2021-09|0.0|686.53236|686.53236|594.91692|594.91692
46403509|2021-10|0.0|797.59884|797.59884|686.53236|686.53236
46515024|2021-06|0.0|40840.85028|40840.85028|40620.26455|40620.26455
46515024|2021-07|0.0|41008.17887|41008.17887|40840.85028|40840.85028
46515024|2021-08|0.0|41332.93129|41332.93129|41008.17887|41008.17887
46515024|2021-09|0.0|40445.30917|41332.93129|41332.93129|41332.93129
46515024|2021-10|0.0|41196.49176|41332.93129|41332.93129|41332.93129
46952703|2021-06|0.0|114478.05915|114478.05915|113438.75835|113438.75835
46952703|2021-07|0.0|114870.74685|114870.74685|114478.05915|114478.05915
46952703|2021-08|0.0|117052.7344|117052.7344|114870.74685|114870.74685
46952703|2021-09|0.0|113843.34376|117052.7344|117052.7344|117052.7344
46952703|2021-10|0.0|118183.68796|118183.68796|117052.7344|117052.7344
46970811|2021-06|0.0|40990.295|41165.69184|41165.69184|41165.69184
46970811|2021-07|0.0|41306.73617|41306.73617|41165.69184|41165.69184
46970811|2021-08|0.0|41625.57924|41625.57924|41306.73617|41306.73617
46970811|2021-09|0.0|41116.6392|41625.57924|41625.57924|41625.57924
46970811|2021-10|0.0|42102.90139|42102.90139|41625.57924|41625.57924
47283875|2021-06|0.0|93791.44341|93791.44341|93735.74941|93735.74941
47283875|2021-07|0.0|93606.30241|93791.44341|93791.44341|93791.44341
47283875|2021-08|0.0|94760.55091|94760.55091|93791.44341|93791.44341
47283875|2021-09|57.70999999999185|92668.23438|94760.55091|94760.55091|94760.55091
47283875|2021-10|0.0|95037.53091|95037.53091|94760.55091|94760.55091
47322915|2021-06|0.0|106670.61655|106670.61655|105548.27365|105548.27365
47322915|2021-07|0.0|107281.31843|107281.31843|106670.61655|106670.61655
47322915|2021-08|0.0|109439.7089|109439.7089|107281.31843|107281.31843
47322915|2021-09|0.0|105614.43336|109439.7089|109439.7089|109439.7089
47322915|2021-10|0.0|110291.60099|110291.60099|109439.7089|109439.7089
47366525|2021-06|0.0|49868.21532|49868.21532|49263.25586|49263.25586
47366525|2021-07|0.0|50257.56591|50257.56591|49868.21532|49868.21532
47366525|2021-08|0.0|51335.57938|51335.57938|50257.56591|50257.56591
47366525|2021-09|0.0|49563.66795|51335.57938|51335.57938|51335.57938
47366525|2021-10|0.0|51559.44898|51559.44898|51335.57938|51335.57938
47621908|2021-06|0.0|463745.83|467112.7|467112.7|467112.7
47621908|2021-07|0.0|471361.69|471361.69|467112.7|467112.7
47621908|2021-08|0.0|477771.76|477771.76|471361.69|471361.69
47621908|2021-09|0.0|457997.88|477771.76|477771.76|477771.76
47621908|2021-10|0.0|455559.17|477771.76|477771.76|477771.76
47665826|2021-06|0.0|18695.18347|18695.18347|18417.8073|18417.8073
47665826|2021-07|0.0|18904.21218|18904.21218|18695.18347|18695.18347
47665826|2021-08|0.0|19352.20068|19352.20068|18904.21218|18904.21218
47665826|2021-09|0.0|18749.0354|19352.20068|19352.20068|19352.20068
47665826|2021-10|0.0|19615.2686|19615.2686|19352.20068|19352.20068
47703583|2021-06|0.0|15030.9009|15030.9009|14907.33078|14907.33078
47703583|2021-07|0.0|15035.23947|15035.23947|15030.9009|15030.9009
47703583|2021-08|0.0|15173.54128|15173.54128|15035.23947|15035.23947
47703583|2021-09|0.0|14857.60808|15173.54128|15173.54128|15173.54128
47703583|2021-10|0.0|15084.47315|15173.54128|15173.54128|15173.54128
47813782|2021-06|0.0|246248.01312|246300.35926|246300.35926|246300.35926
47813782|2021-07|0.0|246548.06784|246548.06784|246300.35926|246300.35926
47813782|2021-08|0.0|249743.10071|249743.10071|246548.06784|246548.06784
47813782|2021-09|0.0|243135.88232|249743.10071|249743.10071|249743.10071
47813782|2021-10|0.0|248887.91685|249743.10071|249743.10071|249743.10071
47895857|2021-06|0.0|25771.276632|25771.276632|25585.233529|25585.233529
47895857|2021-07|0.0|26016.526627|26016.526627|25771.276632|25771.276632
47895857|2021-08|0.0|22194.703496|26016.526627|26016.526627|26016.526627
47895857|2021-09|0.0|22026.938952|26016.526627|26016.526627|26016.526627
47895857|2021-10|0.0|22343.176206|22343.176206|26016.526627|26016.526627
47940272|2021-06|0.0|176648.35|176648.35|175106.08|175106.08
47940272|2021-07|0.0|176656.45|176656.45|176648.35|176648.35
47940272|2021-08|0.0|179160.48|179160.48|176656.45|176656.45
47940272|2021-09|303.1499999999942|174642.79|179160.48|179160.48|179160.48
47940272|2021-10|0.0|180442.12|180442.12|179160.48|179160.48
48070422|2021-06|15.210000000006405|96622.39233|96622.39233|95146.0334|95146.0334
48070422|2021-07|-0.5899999999965075|96582.62518|96622.39233|96622.39233|96622.39233
48070422|2021-08|13.10000000000582|98040.10776|98040.10776|96622.39233|96622.39233
48070422|2021-09|113.86000000000058|95783.56016|98040.10776|98040.10776|98040.10776
48070422|2021-10|25.25|98119.40618|98119.40618|98040.10776|98040.10776
48279549|2021-06|0.0|5290.90622|5290.90622|4978.19732|4978.19732
48279549|2021-07|0.0|5579.8784|5579.8784|5290.90622|5290.90622
48279549|2021-08|0.0|5868.22723|5868.22723|5579.8784|5579.8784
48279549|2021-09|0.0|5757.87003|5868.22723|5868.22723|5868.22723
48279549|2021-10|0.0|6231.05602|6231.05602|5868.22723|5868.22723
48411864|2021-06|0.0|1600156.81376|1600156.81376|1587619.4498|1587619.4498
48411864|2021-07|0.0|1610208.02199|1610208.02199|1600156.81376|1600156.81376
48411864|2021-08|0.0|1645057.10095|1645057.10095|1610208.02199|1610208.02199
48411864|2021-09|0.0|1589881.47165|1645057.10095|1645057.10095|1645057.10095
48411864|2021-10|0.0|1660326.50319|1660326.50319|1645057.10095|1645057.10095
48582684|2021-06|0.0|130777.8734|130777.8734|129111.0388|129111.0388
48582684|2021-07|21.42999999999301|131487.7903|131487.7903|130777.8734|130777.8734
48582684|2021-08|0.0|133858.618|133858.618|131487.7903|131487.7903
48582684|2021-09|0.0|129190.4244|133858.618|133858.618|133858.618
48582684|2021-10|22.35000000000582|134522.2447|134522.2447|133858.618|133858.618
48774662|2021-06|54.84000000000378|51138.17958|51138.17958|49619.508|49619.508
48774662|2021-07|0.0|52409.0521|52409.0521|51138.17958|51138.17958
48774662|2021-08|0.0|54241.81068|54241.81068|52409.0521|52409.0521
48774662|2021-09|55.2300000000032|53553.17981|54241.81068|54241.81068|54241.81068
48774662|2021-10|0.0|56571.69878|56571.69878|54241.81068|54241.81068
48959630|2021-06|0.0|1013488.73447|1013488.73447|1008168.98795|1008168.98795
48959630|2021-07|0.0|1028429.24568|1028429.24568|1013488.73447|1013488.73447
48959630|2021-08|0.0|1036205.06473|1036205.06473|1028429.24568|1028429.24568
48959630|2021-09|0.0|992952.05697|1036205.06473|1036205.06473|1036205.06473
48959630|2021-10|0.0|1018328.02247|1036205.06473|1036205.06473|1036205.06473
48962634|2021-06|0.0|64418.18926|64418.18926|64176.0734|64176.0734
48962634|2021-07|0.0|64636.47693|64636.47693|64418.18926|64418.18926
48962634|2021-08|0.0|64746.6646|64746.6646|64636.47693|64636.47693
48962634|2021-09|0.0|63628.44739|64746.6646|64746.6646|64746.6646
48962634|2021-10|0.0|63743.46449|64746.6646|64746.6646|64746.6646
49341090|2021-06|0.0|215369.74068|215369.74068|211094.51753|211094.51753
49341090|2021-07|0.0|216104.54216|216104.54216|215369.74068|215369.74068
49341090|2021-08|0.0|220134.74903|220134.74903|216104.54216|216104.54216
49341090|2021-09|242.1600000000035|213017.61938|220134.74903|220134.74903|220134.74903
49341090|2021-10|0.0|221337.61669|221337.61669|220134.74903|220134.74903
49480922|2021-06|0.0|386042.7|386042.7|382632.38|382632.38
49480922|2021-07|0.0|388630.26|388630.26|386042.7|386042.7
49480922|2021-08|0.0|391920.18|391920.18|388630.26|388630.26
49480922|2021-09|0.0|383141.05|391920.18|391920.18|391920.18
49480922|2021-10|0.0|390000.17|391920.18|391920.18|391920.18
49637875|2021-06|0.0|4729.47861|4729.47861|4559.68105|4559.68105
49637875|2021-07|0.0|4838.00674|4838.00674|4729.47861|4729.47861
49637875|2021-08|0.0|5013.42084|5013.42084|4838.00674|4838.00674
49637875|2021-09|0.0|4937.00514|5013.42084|5013.42084|5013.42084
49637875|2021-10|0.0|2911.67368|5013.42084|5013.42084|5013.42084
49647580|2021-06|0.0|345318.8772|345318.8772|341275.60313|341275.60313
49647580|2021-07|0.0|349246.69228|349246.69228|345318.8772|345318.8772
49647580|2021-08|0.0|355170.70367|355170.70367|349246.69228|349246.69228
49647580|2021-09|0.0|347175.65556|355170.70367|355170.70367|355170.70367
49647580|2021-10|0.0|361571.34959|361571.34959|355170.70367|355170.70367
50178160|2021-06|0.0|63840.78|64084.31512|64084.31512|64084.31512
50178160|2021-07|-7.275957614183426e-12|64280.31937|64280.31937|64084.31512|64084.31512
50178160|2021-08|0.0|64723.17164|64723.17164|64280.31937|64280.31937
50178160|2021-09|0.0|64016.41344|64723.17164|64723.17164|64723.17164
50178160|2021-10|0.0|65386.17138|65386.17138|64723.17164|64723.17164
50248405|2021-06|0.0|68858.57677|68858.57677|67485.03974|67485.03974
50248405|2021-07|0.0|69747.14534|69747.14534|68858.57677|68858.57677
50248405|2021-08|0.0|71581.24425|71581.24425|69747.14534|69747.14534
50248405|2021-09|0.0|69807.65845|71581.24425|71581.24425|71581.24425
50248405|2021-10|0.0|73375.35956|73375.35956|71581.24425|71581.24425
50473572|2021-06|0.0|6416.82458|6416.82458|6309.23014|6309.23014
50473572|2021-07|0.0|6558.49186|6558.49186|6416.82458|6416.82458
50473572|2021-08|0.0|6776.63322|6776.63322|6558.49186|6558.49186
50473572|2021-09|0.0|6541.55318|6776.63322|6776.63322|6776.63322
50473572|2021-10|0.0|6931.76953|6931.76953|6776.63322|6776.63322
50490943|2021-06|0.0|614379.07594|614379.07594|605352.32172|605352.32172
50490943|2021-07|0.0|617874.16543|617874.16543|614379.07594|614379.07594
50490943|2021-08|0.0|626198.4734|626198.4734|617874.16543|617874.16543
50490943|2021-09|0.0|610934.63148|626198.4734|626198.4734|626198.4734
50490943|2021-10|-1.1641532182693479e-10|628527.07402|628527.07402|626198.4734|626198.4734
50525119|2021-06|0.0|399259.61907|399259.61907|391498.47582|391498.47582
50525119|2021-07|0.0|403811.9754|403811.9754|399259.61907|399259.61907
50525119|2021-08|0.0|415201.05705|415201.05705|403811.9754|403811.9754
50525119|2021-09|0.0|397954.30649|415201.05705|415201.05705|415201.05705
50525119|2021-10|0.0|423931.6336|423931.6336|415201.05705|415201.05705
50846238|2021-06|0.0|62230.74|62230.74|61411.53|61411.53
50846238|2021-07|0.0|62096.13|62230.74|62230.74|62230.74
50846238|2021-08|0.0|63344.78|63344.78|62230.74|62230.74
50846238|2021-09|116.06999999999972|60935.47|63344.78|63344.78|63344.78
50846238|2021-10|0.0|63390.94|63390.94|63344.78|63344.78
50928000|2021-06|0.0|313030.97031|313030.97031|311065.86699|311065.86699
50928000|2021-07|0.0|317032.0812|317032.0812|313030.97031|313030.97031
50928000|2021-08|0.0|320688.99201|320688.99201|317032.0812|317032.0812
50928000|2021-09|0.0|316351.06312|320688.99201|320688.99201|320688.99201
50928000|2021-10|-5.820766091346741e-11|324405.1281|324405.1281|320688.99201|320688.99201
51111314|2021-06|0.0|207500.93|207500.93|204743.62|204743.62
51111314|2021-07|0.0|207752.41|207752.41|207500.93|207500.93
51111314|2021-08|0.0|210821.29|210821.29|207752.41|207752.41
51111314|2021-09|242.27000000001863|204306.14|210821.29|210821.29|210821.29
51111314|2021-10|0.0|210162.63|210821.29|210821.29|210821.29
51244567|2021-06|0.0|66777.99163|66777.99163|66662.22562|66662.22562
51244567|2021-07|0.0|66618.47889|66777.99163|66777.99163|66777.99163
51244567|2021-08|0.0|67400.12101|67400.12101|66777.99163|66777.99163
51244567|2021-09|1.4551915228366852e-11|66008.55461|67400.12101|67400.12101|67400.12101
51244567|2021-10|0.0|67518.28395|67518.28395|67400.12101|67400.12101
51267908|2021-06|0.0|84400.12864|84400.12864|83966.04532|83966.04532
51267908|2021-07|0.0|84512.28356|84512.28356|84400.12864|84400.12864
51267908|2021-08|1.4551915228366852e-11|85119.09282|85119.09282|84512.28356|84512.28356
51267908|2021-09|0.0|84649.37452|85119.09282|85119.09282|85119.09282
51267908|2021-10|0.0|85442.77674|85442.77674|85119.09282|85119.09282
51286304|2021-06|-2.9103830456733704e-11|164922.33|164922.33|164337.89|164337.89
51286304|2021-07|1533.3699999999951|164566.65|164922.33|164922.33|164922.33
51286304|2021-08|0.0|167246.84|167246.84|164922.33|164922.33
51286304|2021-09|0.0|163033.34|167246.84|167246.84|167246.84
51286304|2021-10|0.0|168018.82|168018.82|167246.84|167246.84
51329252|2021-06|0.0|61270.13694|61270.13694|60143.07194|60143.07194
51329252|2021-07|0.0|61763.60618|61763.60618|61270.13694|61270.13694
51329252|2021-08|0.0|63162.79868|63162.79868|61763.60618|61763.60618
51329252|2021-09|0.0|60544.51572|63162.79868|63162.79868|63162.79868
51329252|2021-10|0.0|63139.11822|63162.79868|63162.79868|63162.79868
51632151|2021-06|0.0|42178.54885|42178.54885|41425.39578|41425.39578
51632151|2021-07|0.0|42665.58669|42665.58669|42178.54885|42178.54885
51632151|2021-08|0.0|43618.7172|43618.7172|42665.58669|42665.58669
51632151|2021-09|0.0|41869.1378|43618.7172|43618.7172|43618.7172
51632151|2021-10|0.0|44099.19423|44099.19423|43618.7172|43618.7172
51737226|2021-06|0.0|37831.78132|37831.78132|37043.60881|37043.60881
51737226|2021-07|0.0|38305.83353|38305.83353|37831.78132|37831.78132
51737226|2021-08|0.0|39335.34856|39335.34856|38305.83353|38305.83353
51737226|2021-09|0.0|38252.31854|39335.34856|39335.34856|39335.34856
51737226|2021-10|0.0|40504.56138|40504.56138|39335.34856|39335.34856
51745003|2021-06|0.0|9222.99558|9222.99558|9063.96947|9063.96947
51745003|2021-07|0.0|9245.06512|9245.06512|9222.99558|9222.99558
51745003|2021-08|0.0|9526.44368|9526.44368|9245.06512|9245.06512
51745003|2021-09|0.0|9163.0879|9526.44368|9526.44368|9526.44368
51745003|2021-10|0.0|9621.87532|9621.87532|9526.44368|9526.44368
51749162|2021-06|-2.9103830456733704e-11|243330.03289|243330.03289|242323.92538|242323.92538
51749162|2021-07|0.0|245117.37272|245117.37272|243330.03289|243330.03289
51749162|2021-08|0.0|247754.16226|247754.16226|245117.37272|245117.37272
51749162|2021-09|0.0|241847.05356|247754.16226|247754.16226|247754.16226
51749162|2021-10|0.0|248448.22113|248448.22113|247754.16226|247754.16226
51772718|2021-06|0.0|1083328.61331|1083328.61331|1071494.2921|1071494.2921
51772718|2021-07|0.0|1090676.88121|1090676.88121|1083328.61331|1083328.61331
51772718|2021-08|0.0|1110246.52984|1110246.52984|1090676.88121|1090676.88121
51772718|2021-09|52.89999999990687|1073517.12878|1110246.52984|1110246.52984|1110246.52984
51772718|2021-10|0.0|1102016.24489|1110246.52984|1110246.52984|1110246.52984
51821496|2021-06|0.0|142434.32444|142434.32444|142057.5324|142057.5324
51821496|2021-07|0.0|143836.36675|143836.36675|142434.32444|142434.32444
51821496|2021-08|0.0|143188.08984|143836.36675|143836.36675|143836.36675
51821496|2021-09|0.0|141895.91664|143836.36675|143836.36675|143836.36675
51821496|2021-10|0.0|141760.14681|143188.08984|143836.36675|143836.36675
51827395|2021-06|0.0|125320.15|125320.15|123591.1|123591.1
51827395|2021-07|0.0|125172.33|125320.15|125320.15|125320.15
51827395|2021-08|0.0|127754.86|127754.86|125320.15|125320.15
51827395|2021-09|236.86999999999531|122831.51|127754.86|127754.86|127754.86
51827395|2021-10|0.0|128045.19|128045.19|127754.86|127754.86
51919354|2021-06|0.0|236712.01182|236712.01182|235557.36122|235557.36122
51919354|2021-07|0.0|238233.09845|238233.09845|236712.01182|236712.01182
51919354|2021-08|0.0|240614.21795|240614.21795|238233.09845|238233.09845
51919354|2021-09|0.0|234920.37742|240614.21795|240614.21795|240614.21795
51919354|2021-10|0.0|239695.32831|240614.21795|240614.21795|240614.21795
52278007|2021-06|0.0|1168.38463|1168.38463|1109.34928|1109.34928
52278007|2021-07|0.0|1229.27925|1229.27925|1168.38463|1168.38463
52278007|2021-08|0.0|1306.97631|1306.97631|1229.27925|1229.27925
52278007|2021-09|0.0|1291.37408|1306.97631|1306.97631|1306.97631
52278007|2021-10|0.0|1417.066|1417.066|1306.97631|1306.97631
52312548|2021-06|0.0|11670.77144|11670.77144|11330.88566|11330.88566
52312548|2021-07|0.0|11901.45676|11901.45676|11670.77144|11670.77144
52312548|2021-08|0.0|12269.3838|12269.3838|11901.45676|11901.45676
52312548|2021-09|0.0|12164.48563|12269.3838|12269.3838|12269.3838
52312548|2021-10|0.0|12775.52054|12775.52054|12269.3838|12269.3838
52342860|2021-06|0.0|10693.28635|10693.28635|10445.2567|10445.2567
52342860|2021-07|0.0|10923.51761|10923.51761|10693.28635|10693.28635
52342860|2021-08|0.0|11167.39995|11167.39995|10923.51761|10923.51761
52342860|2021-09|0.0|10680.24706|11167.39995|11167.39995|11167.39995
52342860|2021-10|0.0|11300.52233|11300.52233|11167.39995|11167.39995
52388392|2021-06|0.0|418998.13582|418998.13582|415178.76152|415178.76152
52388392|2021-07|0.0|422114.70332|422114.70332|418998.13582|418998.13582
52388392|2021-08|0.0|436337.62203|436337.62203|422114.70332|422114.70332
52388392|2021-09|0.0|423251.255|436337.62203|436337.62203|436337.62203
52388392|2021-10|0.0|721828.25997|721828.25997|436337.62203|436337.62203
52865561|2021-06|0.0|189887.40464|189887.40464|188573.92712|188573.92712
52865561|2021-07|0.0|190475.2997|190475.2997|189887.40464|189887.40464
52865561|2021-08|0.0|192838.25971|192838.25971|190475.2997|190475.2997
52865561|2021-09|0.0|185197.64841|192838.25971|192838.25971|192838.25971
52865561|2021-10|0.0|185595.63074|192838.25971|192838.25971|192838.25971
53078098|2021-06|58.34999999999127|92688.87|92688.87|91663.4|91663.4
53078098|2021-07|35.10000000000582|93865.27|93865.27|92688.87|92688.87
53078098|2021-08|35.10000000000582|95031.392|95031.392|93865.27|93865.27
53078098|2021-09|70.15999999998894|92280.832|95031.392|95031.392|95031.392
53078098|2021-10|0.0|96180.88|96180.88|95031.392|95031.392
53381218|2021-06|0.0|47656.05222|47656.05222|46397.37192|46397.37192
53572829|2021-06|0.0|2688.03476|2688.03476|2494.12935|2494.12935
53572829|2021-07|0.0|2906.6481|2906.6481|2688.03476|2688.03476
53572829|2021-08|0.0|3126.72352|3126.72352|2906.6481|2906.6481
53572829|2021-09|0.0|3250.92096|3250.92096|3126.72352|3126.72352
53572829|2021-10|0.0|3524.95087|3524.95087|3250.92096|3250.92096
53585276|2021-06|0.0|8496.68512|8496.68512|8478.9194|8478.9194
53585276|2021-07|0.0|8560.97305|8560.97305|8496.68512|8496.68512
53585276|2021-08|0.0|8719.21812|8719.21812|8560.97305|8560.97305
53585276|2021-09|0.0|8492.34276|8719.21812|8719.21812|8719.21812
53585276|2021-10|0.0|8832.0834|8832.0834|8719.21812|8719.21812
53787159|2021-06|0.0|45720.1|45720.1|44851.77|44851.77
53787159|2021-07|0.0|45474.53|45720.1|45720.1|45720.1
53787159|2021-08|0.0|46342.86|46342.86|45720.1|45720.1
53787159|2021-09|0.0|45298.29|46342.86|46342.86|46342.86
53787159|2021-10|0.0|47539.03|47539.03|46342.86|46342.86
53798313|2021-06|0.0|260797.82368|260878.23664|260878.23664|260878.23664
53798313|2021-07|101.0|268968.2579|268968.2579|260878.23664|260878.23664
53798313|2021-08|0.0|272361.08346|272361.08346|268968.2579|268968.2579
53798313|2021-09|0.0|257567.57482|272361.08346|272361.08346|272361.08346
53798313|2021-10|103.0|263250.28144|272361.08346|272361.08346|272361.08346
53921355|2021-06|0.0|12445.40325|12445.40325|12131.6639|12131.6639
53921355|2021-07|0.0|12560.56607|12560.56607|12445.40325|12445.40325
53921355|2021-08|0.0|13111.70628|13111.70628|12560.56607|12560.56607
53921355|2021-09|0.0|12620.06239|13111.70628|13111.70628|13111.70628
53921355|2021-10|0.0|13397.77007|13397.77007|13111.70628|13111.70628
53988343|2021-06|2.9103830456733704e-11|142395.59997|142395.59997|140665.46905|140665.46905
53988343|2021-07|0.0|142729.17153|142729.17153|142395.59997|142395.59997
53988343|2021-08|0.0|146451.88303|146451.88303|142729.17153|142729.17153
53988343|2021-09|0.0|112588.22294|146451.88303|146451.88303|146451.88303
53988343|2021-10|0.0|118025.45622|146451.88303|146451.88303|146451.88303
54066974|2021-06|0.0|24620.690368|24620.690368|24291.465508|24291.465508
54066974|2021-07|0.0|24777.260736|24777.260736|24620.690368|24620.690368
54066974|2021-08|0.0|25001.334264|25001.334264|24777.260736|24777.260736
54066974|2021-09|0.0|24929.848011|25001.334264|25001.334264|25001.334264
54066974|2021-10|0.0|25340.373644|25340.373644|25001.334264|25001.334264
54113490|2021-06|0.0|3022.3128|3022.3128|2863.15881|2863.15881
54210840|2021-06|0.0|3345.76714|3345.76714|3180.1462|3180.1462
54210840|2021-07|0.0|3480.51484|3480.51484|3345.76714|3345.76714
54210840|2021-08|0.0|3670.80598|3670.80598|3480.51484|3480.51484
54210840|2021-09|0.0|3642.85476|3670.80598|3670.80598|3670.80598
54210840|2021-10|0.0|3978.3009|3978.3009|3670.80598|3670.80598
54807767|2021-06|0.0|992.27541|992.27541|888.46046|888.46046
54807767|2021-07|0.0|593.28|992.27541|992.27541|992.27541
54807767|2021-08|0.0|194.68971|992.27541|992.27541|992.27541
54807767|2021-09|0.0|276.01314|593.28|992.27541|992.27541
54807767|2021-10|0.0|388.139|388.139|593.28|593.28
54918070|2021-06|0.0|25125.4|25125.4|22099.9|22099.9
54918070|2021-07|0.0|26370.66|26370.66|25125.4|25125.4
54918070|2021-08|0.0|28880.19|28880.19|26370.66|26370.66
54918070|2021-09|0.0|22612.78|28880.19|28880.19|28880.19
54918070|2021-10|0.0|25972.0|28880.19|28880.19|28880.19
54924248|2021-06|0.0|81872.8254|81872.8254|80787.53827|80787.53827
54924248|2021-07|0.0|82220.31718|82220.31718|81872.8254|81872.8254
54924248|2021-08|0.0|83998.54256|83998.54256|82220.31718|82220.31718
54924248|2021-09|50.79000000000815|80907.88722|83998.54256|83998.54256|83998.54256
54924248|2021-10|0.0|84330.59649|84330.59649|83998.54256|83998.54256
54992313|2021-06|0.0|4055.18805|4055.18805|3956.03054|3956.03054
54992313|2021-07|0.0|4187.81547|4187.81547|4055.18805|4055.18805
54992313|2021-08|0.0|4302.7119|4302.7119|4187.81547|4187.81547
54992313|2021-09|0.0|4338.44334|4338.44334|4302.7119|4302.7119
54992313|2021-10|0.0|4495.97385|4495.97385|4338.44334|4338.44334
55230352|2021-06|0.0|9456.96845|9456.96845|9397.146|9397.146
55230352|2021-07|0.0|9518.89757|9518.89757|9456.96845|9456.96845
55230352|2021-08|0.0|9704.64582|9704.64582|9518.89757|9518.89757
55230352|2021-09|0.0|9399.68786|9704.64582|9704.64582|9704.64582
55230352|2021-10|0.0|9836.80015|9836.80015|9704.64582|9704.64582
55282402|2021-06|0.0|44877.25695|44877.25695|42752.37408|42752.37408
55282402|2021-07|0.0|47300.47292|47300.47292|44877.25695|44877.25695
55282402|2021-08|0.0|50519.1204|50519.1204|47300.47292|47300.47292
55282402|2021-09|0.0|52692.3375|52692.3375|50519.1204|50519.1204
55282402|2021-10|0.0|56044.95568|56044.95568|52692.3375|52692.3375
55753501|2021-06|0.0|108133.47217|108133.47217|106704.55014|106704.55014
55753501|2021-07|0.0|108081.87193|108133.47217|108133.47217|108133.47217
55753501|2021-08|0.0|106774.5618|108133.47217|108133.47217|108133.47217
55753501|2021-09|109.95999999999184|102545.31735|108081.87193|108133.47217|108133.47217
55753501|2021-10|0.0|107852.80833|107852.80833|108081.87193|108081.87193
55988124|2021-06|0.0|490349.36412|490349.36412|479336.9043|479336.9043
55988124|2021-07|261.4199999999837|496929.40061|496929.40061|490349.36412|490349.36412
55988124|2021-08|0.0|508059.18436|508059.18436|496929.40061|496929.40061
55988124|2021-09|373.4200000000419|489978.02883|508059.18436|508059.18436|508059.18436
55988124|2021-10|271.3400000000256|516556.31621|516556.31621|508059.18436|508059.18436
56003225|2021-06|0.0|979.538236|979.538236|940.762074|940.762074
56003225|2021-07|0.0|1021.551199|1021.551199|979.538236|979.538236
56003225|2021-08|0.0|1073.459616|1073.459616|1021.551199|1021.551199
56003225|2021-09|0.0|1068.907125|1073.459616|1073.459616|1073.459616
56003225|2021-10|0.0|1147.06064|1147.06064|1073.459616|1073.459616
56195664|2021-06|0.0|4781.26|4781.26|4781.23|4781.23
56195664|2021-07|0.0|4781.3|4781.3|4781.26|4781.26
56195664|2021-08|0.0|4781.34|4781.34|4781.3|4781.3
56195664|2021-09|0.0|5650.53|5650.53|4781.34|4781.34
56195664|2021-10|0.0|5650.57|5650.57|5650.53|5650.53
56333714|2021-06|0.0|488231.05324|488231.05324|476518.89931|476518.89931
56333714|2021-07|0.0|498283.16899|498283.16899|488231.05324|488231.05324
56333714|2021-08|0.0|506273.21628|506273.21628|498283.16899|498283.16899
56333714|2021-09|0.0|488384.11391|506273.21628|506273.21628|506273.21628
56333714|2021-10|0.0|514411.121|514411.121|506273.21628|506273.21628
56437251|2021-06|0.0|43579.28403|43579.28403|43306.78296|43306.78296
56437251|2021-07|0.0|44206.14012|44206.14012|43579.28403|43579.28403
56437251|2021-08|0.0|44641.01808|44641.01808|44206.14012|44206.14012
56437251|2021-09|0.0|44262.80138|44641.01808|44641.01808|44641.01808
56437251|2021-10|0.0|45124.17984|45124.17984|44641.01808|44641.01808
56456428|2021-06|0.0|3762.5035|3774.46455|3774.46455|3774.46455
56456428|2021-07|0.0|3682.62719|3774.46455|3774.46455|3774.46455
56456428|2021-08|0.0|3682.08994|3762.5035|3774.46455|3774.46455
56456428|2021-09|0.0|3658.71903|3682.62719|3762.5035|3762.5035
56456428|2021-10|0.0|3583.7874|3682.08994|3682.62719|3682.62719
56538039|2021-06|0.0|46718.03874|47445.3112|47445.3112|47445.3112
56538039|2021-07|0.0|47139.97307|47445.3112|47445.3112|47445.3112
56538039|2021-08|0.0|47374.70119|47374.70119|47445.3112|47445.3112
56538039|2021-09|0.0|45813.2858|47374.70119|47374.70119|47374.70119
56538039|2021-10|0.0|48694.48872|48694.48872|47374.70119|47374.70119
56539823|2021-06|0.0|7093.0965|7093.0965|6810.78084|6810.78084
56539823|2021-07|0.0|7404.70788|7404.70788|7093.0965|7093.0965
56539823|2021-08|-9.094947017729282e-13|7775.00199|7775.00199|7404.70788|7404.70788
56539823|2021-09|0.0|7731.16113|7775.00199|7775.00199|7775.00199
56539823|2021-10|0.0|8312.0958|8312.0958|7775.00199|7775.00199
